VideoId;Title;Description;PublishedAt;ViewCount;LikeCount;DlikeandUnknow;FavoriteCount;Words
Tb9KT2mwcqo;¿Luisa González piensa en traer a Rafael Correa de vuelta? Entrevista completa en el perfil Youtube;;2023-06-15T18:00:00Z;200967;6286;194681;0;Gonzales propuestas
Tc6fIvO27Jc;Mi General, el pueblo te saluda con amor - Jingle de Hugo Banzer;Letra: Cantemos la canción de la victoria Cantemos al futuro triunfador El canto que se anida en nuestro pecho Y que palpita en ...;2022-06-21T02:30:47Z;176239;1189;175050;0;Acción Democrática Nacional (ADN)
TE9Bk96uVAo;Las propuestas de Daniel Noboa | ¿Menos impuestos para sus panas? | BN Periodismo | Noticias Ecuador;Las propuestas de Luisa González: https://youtu.be/IW3wwnPE2Gg Plan de trabajo de Noboa: ...;2023-08-31T22:59:09Z;46306;2604;43702;0;Noboa propuestas
Tf4oyen-BuU;EN VIVO - Acción Democrática rechaza asalto a sus sedes;Suscríbete en YouTube: http://bit.ly/suscribeteVPITV --------------------------------------------------------------- Canal de Noticias en VIVO ...;2020-08-10T12:48:48Z;4649;335;4314;0;Acción Democrática Nacional (ADN)
tkxBtjZv-gE;Fracción banzerista de Acción Democrática Nacionalista (A.D.N.) se adhiere al M.A.S. de Evo Morales;En el momento de la presentación de los nuevos aliados del M.A.S. en Santa Cruz, los adenistas que se pasan al partido de EVO ...;2014-10-07T21:33:19Z;200;3;197;0;Acción Democrática Nacional (ADN)
TniEHGQzJ7I;Entrevista a Andrés Arauz en Hoja de Ruta;AndrésEnMedios Sigue la entrevista a Andrés Arauz en Hoja de Ruta.;2023-09-01T02:02:47Z;11141;662;10479;0;Andres Arauz
tnijXVu0nLo;Luisa González y Daniel Noboa se disputarán la Presidencia de Ecuador en la segunda vuelta;Quito, 20 ago (EFE).- La correísta Luisa González y el joven empresario Daniel Noboa se disputarán la Presidencia de Ecuador ...;2023-08-21T06:29:16Z;20815;192;20623;0;Luisa Gonzales propuestas
tpbn9xqrc1k;ELECCIONES ANTICIPADAS 2023 | Daniel Noboa discute su Plan de Trabajo y gestión para la presidencia;Entrevista exclusiva a Daniel Noboa, candidato a la presidencia por Alianza ADN. Tema: Plan de trabajo y gestión.;2023-06-23T16:39:14Z;54302;661;53641;0;Noboa propuestas
tpxuTU1oKag;ATENCIÓN. CONAIE Apoyará a Daniel Noboa en la Segunda Vuelta;La CONAIE con el coordinador de Pachakutik ha indicado que ellos como organización y comunidades indígenas van apoyar a ...;2023-08-26T12:57:00Z;29798;1430;28368;0;Segunda vuelta Ecuador
tqdG7TMLJG8;¿Quién ganará la segunda vuelta presidencial? ¿González o Noboa? - Raúl Andrade;Entrevista a Raúl Andrade, analista político.;2023-08-21T20:26:51Z;27125;343;26782;0;Segunda vuelta Ecuador
tQmfo_QvUT8;Daniel Noboa: también he recibido amenazas de muerte | #EnContexto;Panamá, 10 de agosto de 2023 Ecuador enfrenta una de las peores crisis política, tras el asesinato del candidato presidencial ...;2023-08-11T01:45:08Z;17738;174;17564;0;Noboa propuestas
tUsaaG3hky0;¿Qué sigue tras el @s3sinato de Villavicencio? Análisis con Luisa González;En el en vivo de hoy, hablaremos sobre el @s3sinato de Fernando Villavicencio. ¿Qué cosas nuevas se sabe? ¿Cuáles son las ...;2023-08-11T02:47:14Z;135316;9015;126301;0;Gonzales propuestas
TVbw0XOSrU8;URGENTE se inicia presentación del BINOMIO de RAFAEL CORREA por la REVOLUCIÓN CIUDADANA;Conviértete en miembro de este canal para disfrutar de ventajas: ...;2023-06-10T16:23:45Z;8436;604;7832;0;Revolución Ciudadana
TvQ4J9nZmxQ;Luisa González termina su campaña atacando al gobierno de Lasso;Quito, 16 ago (EFE).- Luisa González, la candidata a la Presidencia de Ecuador por Revolución Ciudadana, el partido que lidera ...;2023-08-17T05:17:57Z;7244;68;7176;0;Luisa Gonzales propuestas
TyIrARokfKY;Elecciones en Ecuador apuntan a segunda vuelta entre González y Novoa;(21 Aug 2023) Ecuador avanza a un balotaje presidencial entre la candidata de izquierda, Luisa González, respaldada por el ...;2023-08-21T16:19:09Z;1015;6;1009;0;Elecciones 2023 Ecuador
U48y5ttCuBw;LUISA GONZALES ¡NO SOLO SOY UNA OPCION, SOY REVOLUCION!;APOYA CON TU DONACION PARA PODER SEGUIR INFORMANDOTE: ...;2023-05-30T23:24:15Z;28769;1607;27162;0;Problemas de Luisa Gonzales
u4ts4_Sr5CE;Daniel Noboa bajará el sueldo a los ecuatorianos si es presidente;El candidato Daniel Noboa en sus recientes entrevistas indica que los salarios en Ecuador son muy altos y por ende deben ser ...;2023-08-28T12:59:56Z;5787;414;5373;0;Noboa propuestas
u7Bfxiz3kYw;Andrés Arauz en Conversatorio con Medios en Machala;AndrésEnMedios #ENVIVO Sigue a Andrés Arauz en su Conversatorio con Medios en Machala.;2023-08-09T10:57:37Z;22535;692;21843;0;Andres Arauz
U9P2iUdZP8M;Ecuador | Luisa González y Daniel Noboa protagonistas del duelo en la segunda vuelta;La jornada electoral se celebró sin incidentes, tras una turbulenta campaña en la que fue asesinado uno de los candidatos.;2023-08-21T06:03:55Z;5033;49;4984;0;Segunda vuelta Ecuador
uBQkqoIcqIA;Elecciones presidenciales de Ecuador: Luisa González y Daniel Noboa van a segunda vuelta;La siguiente jornada electoral en Ecuador se celebrará este 15 de octubre para suceder al actual mandatario, Guillermo Lasso, ...;2023-08-21T13:12:34Z;14805;129;14676;0;Noboa propuestas
UhqR8lWWe_s;Luisa González confirma que recibió una alerta sobre un posible atentado en su contra;;2023-09-01T14:43:08Z;16246;704;15542;0;Campaña Luisa Gonzales
uj-zJshc_Uc;Verónica Abad y Daniel Noboa: ¿Maestros del Engaño o Víctimas de una Campaña de Desinformación?;Bienvenidos a [Nombre del Canal o Programa]. En el episodio de hoy, nos sumergimos en el laberinto de contradicciones y ...;2023-09-10T00:00:09Z;4889;316;4573;0;Campaña Daniel Noboa
UlhJ7uwBKxs;Daniel Noboa y el paso del Quaker - Dobla2 #humor #shorts;Mi instagram: https://www.instagram.com/dobla2_oficial/ CONTACTO/PUBLICIDAD contactodobla2@gmail.com.;2023-09-04T02:17:20Z;5479;494;4985;0;Problemas de Daniel Noboa
uNQFKkeOzHM;ING. DANIEL NOBOA ASIN CANDIDATO A LA PRESIDENCIA ALIANZA DEMOCRATICA NACIONAL - LISTAS 4 - 35;TEMA:* PROPUESTAS DE CAMPAÑA.;2023-06-07T15:24:09Z;3613;56;3557;0;Daniel Noboa presidente
UoyrF3AmZjE;RUEDA DE PRENSA - PLAN DE SEGURIDAD DE LAS ELECCIONES ANTICIPADAS 2023;RUEDA DE PRENSA - PLAN DE SEGURIDAD DE LAS ELECCIONES ANTICIPADAS 2023.;2023-08-16T15:21:00Z;1536;17;1519;0;Elecciones 2023 Ecuador
uqkFTzusZT4;Andrés Arauz: Este desgobierno está dando patadas de ahogado;El posible candidato presidencial Andres Arauz dijo que el gobierno está dando y a patadas de ahogado, y que pronto seguirá y ...;2023-05-19T22:00:08Z;7519;267;7252;0;Andres Arauz
uSfqOgSk35o;Enlace en Resistencia con El Ec. Andrés Arauz desde Cuenca;Enlace en Resistencia con El Ec. Andrés Arauz desde Cuenca.;2023-06-07T23:46:55Z;32788;1453;31335;0;Andres Arauz
usx9800kA6I;RTN ECUADOR: ATACAN A BALAZOS LA CARAVANA DE DANIEL NOBOA CANDIDATO A LA PRESIDENCIA DE ECUADOR.;MÁS VIOLENCIA ATACAN A BALAZOS LA CARAVANA DE DANIEL NOBOA CANDIDATO A LA PRESIDENCIA DE ECUADOR.;2023-08-17T23:27:28Z;467;6;461;0;Acción Democrática Nacional (ADN)
uUCD-pJS8gk;ECUADOR: Las propuestas Daniel Noboa y Luisa González, candidatos que disputan la segunda vuelta;LatinaNoticias. Luisa González y Daniel Noboa se disputarán la presidencia de Ecuador en una segunda vuelta y aquí te ...;2023-08-22T00:40:10Z;1683;32;1651;0;Noboa propuestas
uVD06OlZ2CY;¿POR QUÉ TRIUNFÓ LA REVOLUCIÓN CIUDADANA EN ELECCIONES 2023?;ESCUCHAR EDITORIAL COMPLETO EN ECUADORINMEDIATO PREMIUM Click en https://youtu.be/nTvgEDZtAOw AFILIATE a ...;2023-02-06T23:06:09Z;5061;418;4643;0;Revolución Ciudadana
UYMR46oAzBw;Andrés Arauz | El principal deudor y evasor del país, documentado por el SRI, es el grupo Noboa;Bienvenidos a nuestra comunidad de YouTube. Somos Radio Pichincha, el otro relato. Síguenos en redes sociales: Facebook: ...;2023-09-04T15:15:07Z;27850;1167;26683;0;Andres Arauz
uztlbX4ngjE;CONAIE ROMPE SILENCIO SE PRONUNCIA SOBRE QUIEN APOYARAN ESTAS SEGUNDA VUELTA ELECTORAL NOTICIAS RFE;LOS MOVIMIENTOS INDIGENA POR MEDIO DE LEONIDAS IZA SE PRONUNCIAN SOBRE A QUIEN LE DARÁN SU APOYO EN ...;2023-09-07T12:30:08Z;24268;1577;22691;0;Segunda vuelta Ecuador
v0aUJLEhZf8;"&quot;VERÓNICA ABAD es lo que PIENSA Daniel NOBOA, ella e la VERDAD del CANDIDATO&quot;";Entrevista Dr. Augusto Tandazo - Analista Político y Experto Energético. APORTACIONES VOLUNTARIAS AL MEDIO: Banco ...;2023-09-06T21:02:06Z;45771;3250;42521;0;Verónica Abad
V0Q--PKIdl4;Andrés Arauz Presidente 2021 - Acción Democrática Nacional;Este 7 de febrero recuperaremos la esperanza. Vota todo todito 1.;2021-01-12T03:29:30Z;185;1;184;0;Acción Democrática Nacional (ADN)
vcwzk1v5Vss;Candidatos presidenciales deberán apuntar a un nuevo electorado en segunda vuelta;En la segunda vuelta los candidatos a la Presidencia de Ecuador deberán buscar nuevas alianzas y apuntar al electorado de sus ...;2023-08-23T02:51:42Z;1353;9;1344;0;Segunda vuelta Ecuador
VFi6peadAik;Ronny Aleaga hacía proselitismo por un supuesto movimiento político de Leonardo Cortázar;El actual asambleísta por la bancada de Unión por la Esperanza (UNES), de cara a la segunda vuelta de las elecciones ...;2023-02-24T19:56:42Z;3487;85;3402;0;Acción Democrática Nacional (ADN)
VfuHD1jtqhQ;"Carlos Ferrín | Luisa González sube en aceptación; mientras Noboa sube en rechazo";Bienvenidos a nuestra comunidad de YouTube. Somos Radio Pichincha, el otro relato. Síguenos en redes sociales: Facebook: ...;2023-09-05T15:00:10Z;41292;1720;39572;0;Problemas de Luisa Gonzales
VniJmqybDFQ;Así reaccionaron Noboa y González tras las elecciones en Ecuador;Ecuador tendrá una segunda vuelta de las elecciones presidenciales el 15 de octubre, en la que se enfrentarán Luisa González y ...;2023-08-22T18:00:19Z;33582;308;33274;0;Problemas de Daniel Noboa
VPN8Z6rt6jc;LUISA GONZÁLEZ LE DA UNA CACHETADA AL ENANO DE VERA Y LOS MEDIOS PAUTEROS NOTICIAS RFE TV;EX ASAMBLEÍSTA Y POSIBLE CANDIDATA PRESIDENCIAL POR REVOLUCIÓN CIUDADANA LUISA GONZÁLEZ LE ...;2023-06-04T20:20:11Z;44549;2670;41879;0;Problemas de Luisa Gonzales
VPyZuZWFNiU;SE REVELA EL LADO OSCURO DE DANIEL NOBOA QUE LOS PAUTEROS NO QUIEREN QUE TR ENTERES NOTICIAS RFE TV;SALE A LA LUZ LADO OSCURO DEL CANDIDATO DE LA DERECHA Y LOS MEDIOS DE COMUNICACIÓN DANIEL NOBOA ...;2023-08-21T22:15:10Z;48987;2641;46346;0;Problemas de Daniel Noboa
vr2_EDvwqB0;Daniel Noboa en el debate sobre el Yasuní;;2023-08-14T16:18:47Z;2864;64;2800;0;Problemas de Daniel Noboa
vrAjJnl9efE;A CORRER LUISA GONZÁLEZ ARRASA CON TODAS LAS ENCUESTAS OFICIALES NOTICIAS RFE TV;CANDIDATA DEL CORREISMO LUISA GONZÁLEZ SE IMPONE CON GRAN MARGEN EN TODAS LAS ENCUESTAS ...;2023-06-21T12:00:09Z;19902;1486;18416;0;Luisa Gonzales presidente
vVaAIKjzKTA;Luis Gonzales explica la neutralidad fiscal de precios de combustible propuesta al MEPCO;En un nuevo capítulo de Agenda Económica, el coordinador del Centro Latinoamericano de Políticas Económicas y Sociales de ...;2023-08-22T14:53:21Z;617;5;612;0;Gonzales propuestas
VY2hyMTeLCg;Entrevista en exclusiva a Luisa González, candidata a la presidencia de Ecuador.;En el en vivo de hoy conversaremos con Luisa González candidata a la presidencia 2023, por la RC Lista 5. Únete a ...;2023-06-12T02:58:48Z;342665;16659;326006;0;Gonzales propuestas
VzSur-TiMW4;TATIANA LARREA: ELECCIONES 2023, HASTA AHORA HAY SEGUNDA VUELTA;ÚNETE A ECUADORINMEDIATO PREMIUM por solo US 3.99 +imp Mensual ...;2023-07-04T13:00:30Z;8414;1167;7247;0;Segunda vuelta Ecuador
vZUIK0dp9dQ;Preocupación por violencia domina el debate de candidatos presidenciales en Ecuador;Siete candidatos a la Presidencia de Ecuador expusieron sus propuestas de campaña en un debate, realizado la noche del ...;2023-08-14T20:16:06Z;19963;84;19879;0;Noboa propuestas
W2nCka1A8NU;Daniel Noboa, el ADN de la política;Daniel Noboa, ha defendido durante la elección que la política está en su ADN. De hecho ese es el centro de su línea gráfica.;2023-08-08T04:00:12Z;976;8;968;0;Campaña Daniel Noboa
w3H6uI8niQA;Plan De Gobierno Candidato Presidencial Daniel Noboa Azin;DemocraciaTV: Revista de Opinión Democracia Tema 2 Plan De Gobierno Candidato Presidencial Daniel Noboa Azin ...;2023-07-26T13:25:09Z;117207;;117207;0;Noboa propuestas
W50djkevZcg;DIRECTO | Resultados de las elecciones primarias de Ecuador | EL PAÍS;Conozca los resultados de la primera vuelta de las elecciones extraordinarias de Ecuador. Suscríbete a nuestro canal: ...;2023-08-21T01:21:51Z;45977;357;45620;0;Elecciones 2023 Ecuador
w8e2n2bZh-0;Declaraciones de Christian Zurita: ¿Imposible un Acuerdo con la Revolución Ciudadana?;En este video, profundizamos en las impactantes declaraciones de Christian Zurita, ex candidato presidencial, que han sacudido ...;2023-08-24T21:30:06Z;5958;321;5637;0;Revolución Ciudadana
w9RGBXRyJMU;Atacan a balazos la caravana de Daniel Noboa, candidato presidencial de Ecuador | Ciro Gómez Leyva;CiroEnImagen A tres días de la elección presidencial en Ecuador, una #balacera interrumpió la caravana del candidato ...;2023-08-18T05:27:57Z;13197;72;13125;0;Noboa propuestas
WAGPBx_dTqk;[En Vivo] Debate presidencial en Ecuador por las elecciones 2023;Este debate, a cargo del Consejo Nacional Electoral (CNE), tendrá una dinámica orientada a que los candidatos respondan la ...;2023-08-14T03:00:33Z;914304;9088;905216;0;Elecciones 2023 Ecuador
wBVDI5l0QFo;¿Quienes son LUISA GONZÁLEZ y DANIEL NOBOA AZÍN? Conoce más de estos CANDIDATOS PRESIDENCIALES;elecciones2023 #luisagonzalez #danielnoboa #segundavuelta 'Hay segunda vuelta' y nos preguntamos quienes son los ...;2023-08-25T01:58:13Z;52486;728;51758;0;Noboa propuestas
WD74TgpxD2M;Asambleísta Luisa González - Sesión 853 - Punto de información;Asamblea Nacional, Asambleístas,;2023-03-14T23:43:50Z;11197;158;11039;0;Gonzales propuestas
WE1dUxxPHaY;#Noticias7 Binomio Daniel Noboa - Verónica Abad fue aprobado por el Cne;Noticias7 Binomio Daniel Noboa - Verónica Abad fue aprobado por el Cne.;2023-06-10T01:06:48Z;421;1;420;0;Verónica Abad
WHjy7WR05qY;#Elecciones2023 | Luisa González y Andrés Arauz votaron en el cantón Chone | Ecuavisa;El binomio presidencial de la Revolución Ciudadana, Luisa González y Andrés Arauz, llegaron a la parroquia Canuto del cantón ...;2023-08-20T18:34:11Z;13430;107;13323;0;Campaña Luisa Gonzales
WlJTyBJBGAA;Elecciones presidenciales en Ecuador: CNE emite los primeros resultados;La candidata a la presidencia de Ecuador por Revolución Ciudadana, Luisa González, lidera las votaciones. La siguen Daniel ...;2023-08-21T01:04:15Z;24583;115;24468;0;Elecciones 2023 Ecuador
WMj8yTi6TIo;🔴 EN VIVO 🔴 Ecuador en las urnas: Elecciones Anticipadas y Consultas Populares 2023.;Invitado: Ec. Nicanor Moscoso - Expresidente del Tribunal Supremo Electoral. Invitado: MSc. Henry Carrascal - Consultor Político.;2023-08-20T17:06:05Z;18913;864;18049;0;Elecciones 2023 Ecuador
wP8XD1973P4;En segunda vuelta de elecciones en Ecuador habría correísmo contra anticorreísmo: experto;El analista político Esteban Ron se pronunció en W Fin de Semana sobre la jornada electoral en Ecuador, la cual se lleva a cabo ...;2023-08-20T20:24:29Z;6233;52;6181;0;Segunda vuelta Ecuador
WuOyKEPD1vA;"&quot;La REVOLUCIÓN CIUDADANA va a GANAR con ALREDEDOR del 46% O 48% en primera VUELTA&quot;";Entrevista Ec. Nicanor Moscoso - Expresidente del Tribunal Supremo Electoral. APORTACIONES VOLUNTARIAS AL MEDIO: ...;2023-06-16T22:23:02Z;51176;2181;48995;0;Revolución Ciudadana
wyfoGbARo6I;Daniel Noboa aún no define su estrategia para segunda vuelta | Televistazo | Ecuavisa;El candidato Daniel Noboa aún no plantea cómo será su campaña para la segunda vuelta. El presidenciable deberá atraer al ...;2023-08-25T00:55:10Z;3992;58;3934;0;Campaña Daniel Noboa
X23KevpTc5c;VAMOS A FORTALECER LA DOLARIZACIÓN;Que quede claro, nosotros vamos a fortalecer la dolarización, asegurando un flujo constante de dólares. Es hora que los ...;2023-08-08T18:40:46Z;2836;184;2652;0;Andres Arauz
x2PHU86fYfQ;NOVOA JURA! PALIZA ELECTORAL! y VERONICA ABAD queda DESENMASCARADA Por PRIVATIZADORA Y TRUMPISTA!;Únete a este canal para acceder a sus beneficios: CONTRIBUYE ECONOMIAMENTE AL CANAL , SOLO ASI PODREMOS ...;2023-08-28T23:54:39Z;2997;251;2746;0;Verónica Abad
XbRxtW79ras;Mauro Andino nos comenta ¿habrá segunda vuelta para la revolución ciudadana?;;2023-06-27T13:56:21Z;84762;3405;81357;0;Revolución Ciudadana
xdlO4TLG32s;Chone con Luisa González presidenta 2023;Miércoles, 20 de junio de 2023 Volvamos a ser #PatriaUnaVezMás con la #RevoluciónCiudadana. #SomosRC5 5️⃣ ...;2023-07-11T03:22:58Z;11735;896;10839;0;Luisa Gonzales propuestas
-XDWSwVCM4U;En vivo: Verónica Abad, candidata a la alcaldía de Cuenca: planes y propuestas;En vivo: Verónica Abad, candidata a la alcaldía de Cuenca: planes y propuestas.;2023-01-06T02:08:17Z;208;3;205;0;Verónica Abad
xMTWlG2_WOE;Informe desde Quito: la preponderancia de Rafael Correa en las presidenciales de Ecuador;La 'correista' Luisa González, con el 33% de los votos, y el empresario Daniel Noboa, con el 24% de las boletas, son los elegidos ...;2023-08-21T04:29:18Z;38867;341;38526;0;Elecciones 2023 Ecuador
XmvC5I90uXE;🔴 EN VIVO 🔴 Luisa González y Daniel Noboa van a segunda vuelta | 21/08/2023.;LOS ESPECIALISTAS 21 AGOSTO 2023 Invitado: Antr. Santiago Pérez - Director de la Encuestadora Clima Social. Invitado: Dr.;2023-08-21T15:11:36Z;58613;2789;55824;0;Segunda vuelta Ecuador
XtQ90tb924E;Denuncias contra Daniel Noboa candidato a la presidencia de la República del Ecuador;Círculo un video en el que se denuncia al candidato Daniel Noboa Únete a este canal para acceder a sus beneficios: ...;2023-05-26T22:15:08Z;40512;969;39543;0;Problemas de Daniel Noboa
XX5g_L5RzLw;Daniel Noboa, candidato presidencial, habla de sus propuestas insignia | Contacto Directo | Ecuavisa;Daniel Noboa, quien es el candidato presidencial más joven en la contienda electoral, estuvo presente en Contacto Directo ...;2023-08-16T14:02:17Z;80635;1462;79173;0;Noboa propuestas
xXLr69BrCoc;La Revolución Ciudadana pide explicaciones al Gobierno sobre el caso Fernando Villavicencio;Mira Noticias Ahora (08/09/2023) | Senescyt tiene nueva fecha para rendir prueba de ingreso a universidades | Félix Sánchez ...;2023-09-08T21:53:05Z;203;2;201;0;Revolución Ciudadana
Xzar1Exnebw;Luisa González 🗣 Nosotros no somos improvisados. | 🖊 Subrayado 2023;Los empresarios al poder, llegan para hacerse más ricos. La Revolución Ciudadana ya sabe lo que tiene que hacer para lograr ...;2023-06-08T02:18:00Z;30302;2028;28274;0;Luisa Gonzales presidente
Y_SvPFp0igg;"Andrés Arauz calls Ecuador’s Guillermo Lasso&#39;s dissolution of Parliament “A Cowardly Measure.”";Ecuador's conservative president Guillermo Lasso dissolved the country's parliament and will rule by decree until new elections ...;2023-05-22T16:09:49Z;1007;33;974;0;Andres Arauz
Y0hEeStlHcY;Ecuador irá a segunda vuelta: aquí los resultados electorales 🇪🇨🗳️;;2023-08-21T04:44:35Z;15417;554;14863;0;Segunda vuelta Ecuador
Y0KSAA3LXmE;DANIEL NOBOA SE DESPLOMA EN LAS ENCUESTAS PUEBLO EMPIEZA ABRIR LOS OJOS NOTICIAS RFE TV;EL CANDIDATO NEOLIBERAL DE DANIEL NOBOA SUFRE DURO REVES AL CAER EN PICADA EN LAS ENCUESTAS YA NO ...;2023-09-07T17:45:08Z;13768;1053;12715;0;Problemas de Daniel Noboa
y3EQkTHTe-w;Luisa González y Daniel Noboa se disputarán la Presidencia de Ecuador en la segunda vuelta;Al 51,20 % de los votos escrutados, González tiene el 33,28 % de los sufragios, mientras que Noboa ostenta el 24,18 ...;2023-08-21T13:30:56Z;1140;11;1129;0;Problemas de Daniel Noboa
Y4cNYhjD1OA;Luisa Gonzalez desde Quito #shorts;;2023-07-07T01:40:58Z;43982;2974;41008;0;Luisa Gonzales propuestas
YcSoucolp3U;Luisa González inició campaña electoral en Azogues;Suscríbete a nuestro canal para más videos: https://goo.gl/RwmiBA Síguenos en: Twitter: https://www.twitter.com/teleramaec ...;2023-07-13T20:35:22Z;514;4;510;0;Campaña Luisa Gonzales
YDuy1-2Z3as;Andrés Arauz reaparece y opina sobre DANIEL NOBOA y la coyuntura actual junto a Jóvenes;Noticias de Ecuador, lo que no te cuentan en la TV. Twitter : https://twitter.com/enigma_politico Facebook: ...;2023-09-09T23:40:11Z;23504;1462;22042;0;Andres Arauz
yfgOfuWlt_4;Luisa Gonzalez le da con todo a Vicente Arrobadito. Con la verdad de la mano;La candidata presidencial a Luisa Gonzalez respondió a las preguntas de Vicente Arrobadito de manera contundente, frente a ...;2023-08-08T18:30:06Z;72921;3603;69318;0;Gonzales propuestas
YFxri94Z4-A;¿CÓMO ENTENDER A ECUADOR TRAS LAS ELECCIONES DEL 2023?;Únete a este canal para acceder a sus beneficios: https://www.youtube.com/channel/UCsEIvwwNc0P-TUuUgonGyUQ/join Únete ...;2023-08-21T14:45:50Z;15122;1414;13708;0;Elecciones 2023 Ecuador
YK1OISFiarM;Correa en vivo. Entrevista al Lider de la Rc. Elecciones 2023;Conviértete en miembro de este canal para disfrutar de ventajas: ...;2023-08-17T15:50:24Z;88136;7435;80701;0;Elecciones 2023 Ecuador
Ymdoyflwb1c;Daniel Noboa es el primer candidato presidencial confirmado;Junto a Verónica Abad, participarán con la alianza Acción Democrática Nacional (ADN), nombre del movimiento local que Noboa ...;2023-06-03T04:48:27Z;185;7;178;0;Acción Democrática Nacional (ADN)
YNoEBSOLVzY;Último. Daniel Noboa aparece como Primero en las encuestas para la Segunda Vuelta;Ya salió la primera encuesta de la empresa comunicaliza donde pone a Noboa con primero en intención de votos con 10 puntos ...;2023-09-04T12:57:00Z;13271;640;12631;0;Segunda vuelta Ecuador
yOBvLLuNg9o;Multitudinario, inmenso, el recorrido que hizo Luisa Gonzalez y Andres Arauz en Santo Domingo;La candidata a la presidencia de la República Luisa Gonzalez, donde vaya es recibida con una multitudinaria cantidad de gente.;2023-06-20T01:15:09Z;47436;866;46570;0;Luisa Gonzales presidente
yoZ826Y02T4;Verónica Abad: ¿La Candidata Más Desconcertante de la Temporada Electoral?;Bienvenidos al último episodio de [Nombre del Canal o Programa]. Hoy desentrañamos los discursos y posturas de Verónica ...;2023-09-09T18:45:07Z;6709;419;6290;0;Verónica Abad
YpervGuRzNg;Daniel Noboa es el más joven de los candidatos presidenciales | Televistazo | Ecuavisa;Conozca el perfil del candidato presidencial más joven en estas elecciones anticipadas que se realizarán el 20 de agosto.;2023-08-09T18:35:52Z;13102;176;12926;0;Noboa propuestas
yQzanKqRcbM;Elecciones anticipadas. Andrés Arauz, ¿otra vez candidato?;Hoy conversamos con el Ex Candidato a la Presidencia Andrés Arauz Únete a IngobernablesEc y obtén beneficios que están ...;2023-05-23T02:54:22Z;121825;10945;110880;0;Andres Arauz
YtiXdbsgoII;Oswaldo Moreno | La Revolución Ciudadana tiene todo para ganar en estas elecciones;Bienvenidos a nuestra comunidad de YouTube. Somos Radio Pichincha, el otro relato. Síguenos en redes sociales: Facebook: ...;2023-08-01T15:00:09Z;12707;528;12179;0;Revolución Ciudadana
yubUVosEEUQ;🔴 EN VIVO 🔴 Ecuador en las urnas: Elecciones Anticipadas y Consultas Populares 2023.;Invitado: Ec. Nicanor Moscoso - Expresidente del Tribunal Supremo Electoral. Invitado: MSc. Henry Carrascal - Consultor Político.;2023-08-20T16:45:34Z;90294;2795;87499;0;Elecciones 2023 Ecuador
YWwbMa4CadM;Special Drawing Rights Development Without the Debt Trap w Andres Arauz;CEPR Senior Research Fellow Andrés Arauz, former Ecuadorian presidential candidate, central banker and research fellow joins ...;2023-02-14T16:48:09Z;865;46;819;0;Andres Arauz
YZZj_2Jk_bk;Cristian Castillo | La Revolución Ciudadana es el único proyecto coherente con sus propios cuadros;Bienvenidos a nuestra comunidad de YouTube. Somos Radio Pichincha, el otro relato. Síguenos en redes sociales: Facebook: ...;2023-06-15T15:06:58Z;5138;291;4847;0;Revolución Ciudadana
z0EmsXYzlFc;Informe y Actualización de las elecciones Ecuador 2023;Hoy conversamos un poco sobre los problemas presentados en las elecciones por parte de los ecuatorianos que viven en el ...;2023-08-20T17:27:49Z;8581;757;7824;0;Elecciones 2023 Ecuador
z3BLTjWYjos;Estas son las propuestas de Luisa González para el Ecuador RC5;;2023-07-03T10:00:43Z;392;15;377;0;Gonzales propuestas
ZD2DyKRbcB8;??¡Seguridad Garantizada! ???? DANIEL NOBOA: Propuestas de Seguridad para Ecuador ??? ¡Plan de Acción!;En esta entrevista exclusiva, el candidato presidencial Daniel Novoa comparte sus propuestas específicas en materia de ...;2023-06-26T21:50:56Z;705;12;693;0;Noboa propuestas
zgEbEW1PFA8;Noboa promete “mano dura” en Ecuador;El candidato a la presidencia, Daniel Noboa, dijo que su plan para atajar la violencia contempla la protección de las fronteras y ...;2023-08-25T17:45:01Z;205439;3919;201520;0;Noboa propuestas
zhXDZvU4TS4;Daniel Noboa dialoga sobre su plan de trabajo en Ecotec;Somos el nexo de la academia con la comunidad. Analizamos la coyuntura nacional e internacional desde la perspectiva ...;2023-09-08T05:40:29Z;376;3;373;0;Noboa propuestas
zkmUdmMLPTM;Presidenta del CNE habla sobre los ataques cibernéticos durante elecciones en Ecuador;La presidenta del Consejo Nacional Electoral de Ecuador, Diana Atamaint, habló sobre los reportes de ataques cibernéticos en ...;2023-08-21T02:33:50Z;22583;231;22352;0;Elecciones 2023 Ecuador
Zm9Kr_pC68c;EN VIVO ELECCIONES PRESIDENCIALES 2023 - CONTEO DE VOTOS Y RESULTADOS;;2023-08-21T03:05:06Z;389708;2550;387158;0;Elecciones 2023 Ecuador
ZnmFyctSBf8;SE LE CAE FARZA DE FALSA IZQUIERDA DANIEL NOBOA SE CONFIRMA PACTO CON EL BANQUERO LASSO NOTICIAS RFE;SE CAEN LOS CUENTOS DEL CANDIDATO DANIEL NOBOA Y SU FALSO INSI.NUACION A LA IZQUIERDO CUANDO ESTÉ ...;2023-08-23T12:00:10Z;12585;828;11757;0;Problemas de Daniel Noboa
